state,submission_year,submission_month,new_case,new_death,population,pnew_case,pnew_death
KS,2020,12,64987.0,1181.0,2937880,0.022120372513513144,0.00040199055100957154
KS,2021,1,52252.0,1038.0,2937880,0.01778561411630155,0.00035331599656895446
KS,2021,2,18978.0,956.0,2937880,0.006459760099119092,0.0003254047136030062
KS,2021,3,8709.0,178.0,2937880,0.0029643824798834535,6.058790692608275e-05
KS,2021,4,6758.0,69.0,2937880,0.002300298174193636,2.3486323471346685e-05
KS,2021,5,5182.0,94.0,2937880,0.0017638569308480946,3.199586096096505e-05
KS,2021,6,3794.0,80.0,2937880,0.0012914074094244829,2.7230519966778766e-05
KS,2021,7,15394.0,102.0,2937880,0.005239832804607404,3.4718912957642924e-05
KS,2021,8,37573.0,299.0,2937880,0.012789154083897232,0.00010177406837583564
KS,2021,9,39045.0,494.0,2937880,0.013290195651285962,0.00016814846079485888
KS,2021,10,24528.0,364.0,2937880,0.00834887742181437,0.0001238988658488434
KS,2021,11,30644.0,271.0,2937880,0.010430650673274606,9.224338638746307e-05
KS,2021,12,24064.0,189.0,2937880,0.008190940406007053,6.433210342151483e-05
KY,2020,1,0.0,0.0,4505836,0.0,0.0
KY,2020,2,0.0,0.0,4505836,0.0,0.0
KY,2020,3,711.0,22.0,4505836,0.000157795356954847,4.882556755283592e-06
KY,2020,4,4017.0,242.0,4505836,0.0008915104766351905,5.370812430811952e-05
KY,2020,5,5589.0,245.0,4505836,0.00124039135024,5.4373927502021823e-05
KY,2020,6,6465.0,175.0,4505836,0.0014348058828594738,3.88385196443013e-05
KY,2020,7,16964.0,212.0,4505836,0.0037648951271195843,4.705009236909643e-05
KY,2020,8,20183.0,304.0,4505836,0.004479301954176761,6.746805698210054e-05
KY,2020,9,20725.0,315.0,4505836,0.004599590397875111,6.990933535974235e-05
KY,2020,10,36176.0,541.0,4505836,0.008028698780869965,0.00012006650930038289
KY,2020,11,75695.0,1070.0,4505836,0.01679932425414507,0.00023746980582515652
KY,2020,12,89005.0,1735.0,4505836,0.01975327109109164,0.0003850561804735015
KY,2021,1,95177.0,1375.0,4505836,0.021123050195346656,0.0003051597972052245
KY,2021,2,40216.0,645.0,4505836,0.008925313748658407,0.00014314768668899624
KY,2021,3,19235.0,249.0,4505836,0.004268908144903632,5.526166509389157e-05
KY,2021,4,16337.0,169.0,4505836,0.003625742259594002,3.750691325649669e-05
KY,2021,5,11883.0,174.0,4505836,0.002637246451047042,3.861658524633387e-05
KY,2021,6,5536.0,134.0,4505836,0.0012286288271477258,2.9739209327636426e-05
KY,2021,7,20416.0,152.0,4505836,0.004531012668903173,3.373402849105027e-05
KY,2021,8,100782.0,807.0,4505836,0.022366992495954138,0.00017910105915972086
KY,2021,9,117156.0,1622.0,4505836,0.026000946328272934,0.0003599775935031812
KY,2021,10,46316.0,917.0,4505836,0.010279113576259767,0.00020351384293613883
KY,2021,11,38620.0,227.0,4505836,0.008571106449502378,5.0379108338607975e-05
KY,2021,12,30488.0,344.0,4505836,0.0067663359252311895,7.634543290079799e-05
LA,2020,1,0.0,0.0,4657757,0.0,0.0
LA,2020,2,0.0,0.0,4657757,0.0,0.0
LA,2020,3,5237.0,239.0,4657757,0.001124360931667324,5.131225179845149e-05
LA,2020,4,22807.0,1666.0,4657757,0.004896562873503277,0.0003576828932896242
LA,2020,5,11872.0,886.0,4657757,0.002548866332013456,0.00019022031419844358
LA,2020,6,18179.0,430.0,4657757,0.003902951570895605,9.231911411436879e-05
LA,2020,7,58185.0,728.0,4657757,0.012492064313359414,0.00015629840715176854
LA,2020,8,32614.0,1001.0,4657757,0.007002082762153543,0.00021491030983368176
LA,2020,9,18564.0,561.0,4657757,0.003985609382370098,0.00012044423957711834
LA,2020,10,19191.0,408.0,4657757,0.004120223532485701,8.75958106015406e-05
LA,2020,11,45765.0,501.0,4657757,0.009825544784753691,0.0001075625027239506
LA,2020,12,82861.0,1068.0,4657757,0.017789893289838866,0.00022929491598638573
LA,2021,1,85351.0,1371.0,4657757,0.018324485369245327,0.0002943476870948828
LA,2021,2,29474.0,749.0,4657757,0.006327938533504432,0.00016080701505037727
LA,2021,3,14833.0,533.0,4657757,0.003184580045717284,0.00011443276237897339
LA,2021,4,13648.0,241.0,4657757,0.0029301657428672215,5.174164302689041e-05
LA,2021,5,12836.0,194.0,4657757,0.002755832904121018,4.1650949158575686e-05
LA,2021,6,9586.0,162.0,4657757,0.0020580721579077656,3.478068950355289e-05
LA,2021,7,63914.0,270.0,4657757,0.013722055487222712,5.796781583925482e-05
LA,2021,8,144319.0,1527.0,4657757,0.03098465634853858,0.0003278402029131189
LA,2021,9,50833.0,1414.0,4657757,0.010913622157617927,0.00030357959850631965
LA,2021,10,17938.0,598.0,4657757,0.0038512099278687146,0.00012838797730323843
LA,2021,11,12423.0,254.0,4657757,0.00266716361544838,5.453268601174342e-05
LA,2021,12,6802.0,96.0,4657757,0.0014603595679207825,2.061077896506838e-05
MA,2020,1,0.0,0.0,7029917,0.0,0.0
MA,2020,2,1.0,0.0,7029917,1.4224919013979823e-07,0.0
MA,2020,3,6619.0,155.0,7029917,0.0009415473895353245,2.2048624471668728e-05
MA,2020,4,55585.0,3970.0,7029917,0.007906921233920686,0.000564729284854999
MA,2020,5,34760.0,3114.0,7029917,0.004944581849259387,0.0004429639780953317
MA,2020,6,6736.0,887.0,7029917,0.000958190544781681,0.00012617503165400103
MA,2020,7,6086.0,500.0,7029917,0.0008657285711908121,7.112459506989912e-05
MA,2020,8,8997.0,442.0,7029917,0.0012798159636877647,6.287414204179083e-05
MA,2020,9,11627.0,418.0,7029917,0.001653931333755434,5.946016147843566e-05
MA,2020,10,26460.0,542.0,7029917,0.0037639135710990615,7.709906105577064e-05
MA,2020,11,67556.0,820.0,7029917,0.00960978628908421,0.00011664433591463456
MA,2020,12,149046.0,1765.0,7029917,0.02120167279357637,0.0002510698205967439
MA,2021,1,148847.0,2219.0,7029917,0.02117336520473855,0.0003156509529202123
MA,2021,2,57123.0,1387.0,7029917,0.008125700488355694,0.00019729962672390016
MA,2021,3,54432.0,1024.0,7029917,0.007742907917689498,0.00014566317070315339
MA,2021,4,53393.0,367.0,7029917,0.007595111009134247,5.220545278130595e-05
MA,2021,5,18064.0,262.0,7029917,0.0025695893706853155,3.726928781662714e-05
MA,2021,6,2929.0,122.0,7029917,0.000416647877919469,1.7354401197055385e-05
